GEOID,NAME,NAME_clean,median_age_2024,median_household_income_final_2024_dollars,income_source,median_household_income_2024,median_household_income_2019_in_2024_dollars,B14007_017E_2024,B14007_018E_2024,GISJOIN,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOIDFQ,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Shape_Leng,Shape_Area,NAME_from_shape,NAME_clean_shape
484530450001,Block Group 1; Census Tract 450; Travis County; Texas,"Block Group 1, Census Tract 450, Travis County, Texas",33.3,88316.0,ACS 2024,88316.0,,18.0,19.0,G48045300450001,48,453,045000,1,1500000US484530450001,Block Group 1,G5030,S,5377065.0,7168.0,+30.3712916,-097.6410467,10679.3348619,5384233.9151,"Block Group 1, Census Tract 450, Travis County, Texas","Block Group 1, Census Tract 450, Travis County, Texas"
484530451001,Block Group 1; Census Tract 451; Travis County; Texas,"Block Group 1, Census Tract 451, Travis County, Texas",38.7,128653.0,ACS 2024,128653.0,,28.0,53.0,G48045300451001,48,453,045100,1,1500000US484530451001,Block Group 1,G5030,S,813594.0,0.0,+30.4311133,-097.6920732,5001.91662497,813595.048586,"Block Group 1, Census Tract 451, Travis County, Texas","Block Group 1, Census Tract 451, Travis County, Texas"
484530452001,Block Group 1; Census Tract 452; Travis County; Texas,"Block Group 1, Census Tract 452, Travis County, Texas",34.6,97321.0,ACS 2024,97321.0,,44.0,32.0,G48045300452001,48,453,045200,1,1500000US484530452001,Block Group 1,G5030,S,791032.0,0.0,+30.4254636,-097.6933457,4750.25790397,791031.849196,"Block Group 1, Census Tract 452, Travis County, Texas","Block Group 1, Census Tract 452, Travis County, Texas"
484530453001,Block Group 1; Census Tract 453; Travis County; Texas,"Block Group 1, Census Tract 453, Travis County, Texas",29.3,78720.0,ACS 2024,78720.0,,255.0,55.0,G48045300453001,48,453,045300,1,1500000US484530453001,Block Group 1,G5030,S,725992.0,0.0,+30.4050765,-097.7069675,5187.58674123,725990.787515,"Block Group 1, Census Tract 453, Travis County, Texas","Block Group 1, Census Tract 453, Travis County, Texas"
484530454001,Block Group 1; Census Tract 454; Travis County; Texas,"Block Group 1, Census Tract 454, Travis County, Texas",29.9,76430.0,ACS 2024,76430.0,,177.0,47.0,G48045300454001,48,453,045400,1,1500000US484530454001,Block Group 1,G5030,S,646243.0,0.0,+30.4085967,-097.7242507,3753.16817209,646243.125142,"Block Group 1, Census Tract 454, Travis County, Texas","Block Group 1, Census Tract 454, Travis County, Texas"
484530455001,Block Group 1; Census Tract 455; Travis County; Texas,"Block Group 1, Census Tract 455, Travis County, Texas",58.4,44082.0,ACS 2024,44082.0,,0.0,10.0,G48045300455001,48,453,045500,1,1500000US484530455001,Block Group 1,G5030,S,725230.0,0.0,+30.4536578,-097.6920883,3900.88388054,725229.77102,"Block Group 1, Census Tract 455, Travis County, Texas","Block Group 1, Census Tract 455, Travis County, Texas"
484530456001,Block Group 1; Census Tract 456; Travis County; Texas,"Block Group 1, Census Tract 456, Travis County, Texas",33.1,98388.0,ACS 2024,98388.0,,264.0,121.0,G48045300456001,48,453,045600,1,1500000US484530456001,Block Group 1,G5030,S,915261.0,1296.0,+30.4592020,-097.6842684,5504.22968479,916557.80796,"Block Group 1, Census Tract 456, Travis County, Texas","Block Group 1, Census Tract 456, Travis County, Texas"
484530457001,Block Group 1; Census Tract 457; Travis County; Texas,"Block Group 1, Census Tract 457, Travis County, Texas",27.1,,,,,168.0,0.0,G48045300457001,48,453,045700,1,1500000US484530457001,Block Group 1,G5030,S,323349.0,0.0,+30.4464063,-097.6711976,2418.54336996,323349.627077,"Block Group 1, Census Tract 457, Travis County, Texas","Block Group 1, Census Tract 457, Travis County, Texas"
484530458001,Block Group 1; Census Tract 458; Travis County; Texas,"Block Group 1, Census Tract 458, Travis County, Texas",24.9,70000.0,ACS 2024,70000.0,,94.0,26.0,G48045300458001,48,453,045800,1,1500000US484530458001,Block Group 1,G5030,S,103160150.0,26371.0,+30.4078569,-097.4406984,51728.7021876,103186523.458,"Block Group 1, Census Tract 458, Travis County, Texas","Block Group 1, Census Tract 458, Travis County, Texas"
484530459001,Block Group 1; Census Tract 459; Travis County; Texas,"Block Group 1, Census Tract 459, Travis County, Texas",30.7,96832.0,ACS 2024,96832.0,,123.0,34.0,G48045300459001,48,453,045900,1,1500000US484530459001,Block Group 1,G5030,S,24623630.0,14605.0,+30.3779139,-097.5003421,21919.1300158,24638236.2725,"Block Group 1, Census Tract 459, Travis County, Texas","Block Group 1, Census Tract 459, Travis County, Texas"
484530460001,Block Group 1; Census Tract 460; Travis County; Texas,"Block Group 1, Census Tract 460, Travis County, Texas",42.3,61373.0,ACS 2024,61373.0,,209.0,9.0,G48045300460001,48,453,046000,1,1500000US484530460001,Block Group 1,G5030,S,912838.0,0.0,+30.4976035,-097.5923565,5968.61402581,912840.329806,"Block Group 1, Census Tract 460, Travis County, Texas","Block Group 1, Census Tract 460, Travis County, Texas"
484530461001,Block Group 1; Census Tract 461; Travis County; Texas,"Block Group 1, Census Tract 461, Travis County, Texas",35.0,118385.0,ACS 2024,118385.0,,246.0,21.0,G48045300461001,48,453,046100,1,1500000US484530461001,Block Group 1,G5030,S,5397529.0,5095.0,+30.4715763,-097.6078609,9038.95063471,5402627.03489,"Block Group 1, Census Tract 461, Travis County, Texas","Block Group 1, Census Tract 461, Travis County, Texas"
484530462001,Block Group 1; Census Tract 462; Travis County; Texas,"Block Group 1, Census Tract 462, Travis County, Texas",38.3,145063.0,ACS 2024,145063.0,,103.0,0.0,G48045300462001,48,453,046200,1,1500000US484530462001,Block Group 1,G5030,S,1851576.0,0.0,+30.4777105,-097.6349758,5778.74438629,1851576.8709,"Block Group 1, Census Tract 462, Travis County, Texas","Block Group 1, Census Tract 462, Travis County, Texas"
484530463001,Block Group 1; Census Tract 463; Travis County; Texas,"Block Group 1, Census Tract 463, Travis County, Texas",37.5,126875.0,ACS 2024,126875.0,,0.0,12.0,G48045300463001,48,453,046300,1,1500000US484530463001,Block Group 1,G5030,S,2199331.0,0.0,+30.4486568,-097.6122968,6789.75261214,2199329.97417,"Block Group 1, Census Tract 463, Travis County, Texas","Block Group 1, Census Tract 463, Travis County, Texas"
484530464001,Block Group 1; Census Tract 464; Travis County; Texas,"Block Group 1, Census Tract 464, Travis County, Texas",34.3,133542.0,ACS 2024,133542.0,,32.0,36.0,G48045300464001,48,453,046400,1,1500000US484530464001,Block Group 1,G5030,S,571265.0,0.0,+30.4741622,-097.6476973,3478.66739152,571263.290013,"Block Group 1, Census Tract 464, Travis County, Texas","Block Group 1, Census Tract 464, Travis County, Texas"
484530465001,Block Group 1; Census Tract 465; Travis County; Texas,"Block Group 1, Census Tract 465, Travis County, Texas",39.1,72911.0,ACS 2024,72911.0,,34.0,0.0,G48045300465001,48,453,046500,1,1500000US484530465001,Block Group 1,G5030,S,2467146.0,0.0,+30.4625119,-097.6582189,7199.77408858,2467147.1633,"Block Group 1, Census Tract 465, Travis County, Texas","Block Group 1, Census Tract 465, Travis County, Texas"
484530466001,Block Group 1; Census Tract 466; Travis County; Texas,"Block Group 1, Census Tract 466, Travis County, Texas",36.6,133920.0,ACS 2024,133920.0,,39.0,17.0,G48045300466001,48,453,046600,1,1500000US484530466001,Block Group 1,G5030,S,2868509.0,0.0,+30.4889450,-097.5637877,8716.27563237,2868508.28804,"Block Group 1, Census Tract 466, Travis County, Texas","Block Group 1, Census Tract 466, Travis County, Texas"
484530467001,Block Group 1; Census Tract 467; Travis County; Texas,"Block Group 1, Census Tract 467, Travis County, Texas",39.8,173359.0,ACS 2024,173359.0,,0.0,0.0,G48045300467001,48,453,046700,1,1500000US484530467001,Block Group 1,G5030,S,1447698.0,0.0,+30.4708980,-097.5769043,5189.36274929,1447696.81966,"Block Group 1, Census Tract 467, Travis County, Texas","Block Group 1, Census Tract 467, Travis County, Texas"
484530468001,Block Group 1; Census Tract 468; Travis County; Texas,"Block Group 1, Census Tract 468, Travis County, Texas",36.5,175380.0,ACS 2024,175380.0,,187.0,20.0,G48045300468001,48,453,046800,1,1500000US484530468001,Block Group 1,G5030,S,2376583.0,0.0,+30.4779754,-097.5597224,9614.00176129,2376582.80172,"Block Group 1, Census Tract 468, Travis County, Texas","Block Group 1, Census Tract 468, Travis County, Texas"
484530469001,Block Group 1; Census Tract 469; Travis County; Texas,"Block Group 1, Census Tract 469, Travis County, Texas",39.2,159943.0,ACS 2024,159943.0,,0.0,0.0,G48045300469001,48,453,046900,1,1500000US484530469001,Block Group 1,G5030,S,1720340.0,0.0,+30.4547865,-097.5673635,5587.1891065,1720344.80818,"Block Group 1, Census Tract 469, Travis County, Texas","Block Group 1, Census Tract 469, Travis County, Texas"
484530470001,Block Group 1; Census Tract 470; Travis County; Texas,"Block Group 1, Census Tract 470, Travis County, Texas",40.7,156964.0,ACS 2024,156964.0,,32.0,0.0,G48045300470001,48,453,047000,1,1500000US484530470001,Block Group 1,G5030,S,8714422.0,0.0,+30.4373117,-097.5915846,12423.4691356,8714419.71835,"Block Group 1, Census Tract 470, Travis County, Texas","Block Group 1, Census Tract 470, Travis County, Texas"
484530005001,Block Group 1; Census Tract 5; Travis County; Texas,"Block Group 1, Census Tract 5, Travis County, Texas",30.7,43333.0,ACS 2024,43333.0,31834.29792651873,295.0,142.0,G48045300005001,48,453,000500,1,1500000US484530005001,Block Group 1,G5030,S,396362.0,0.0,+30.2985208,-097.7378186,2589.39687946,396361.84992,"Block Group 1, Census Tract 5, Travis County, Texas","Block Group 1, Census Tract 5, Travis County, Texas"
484530006011,Block Group 1; Census Tract 6.01; Travis County; Texas,"Block Group 1, Census Tract 6.01, Travis County, Texas",20.6,31146.0,ACS 2024,31146.0,23460.08002910149,820.0,223.0,G48045300006011,48,453,000601,1,1500000US484530006011,Block Group 1,G5030,S,197087.0,0.0,+30.2937354,-097.7396449,1875.75295517,197086.09115,"Block Group 1, Census Tract 6.01, Travis County, Texas","Block Group 1, Census Tract 6.01, Travis County, Texas"
484530006051,Block Group 1; Census Tract 6.05; Travis County; Texas,"Block Group 1, Census Tract 6.05, Travis County, Texas",22.1,,,,,625.0,30.0,G48045300006051,48,453,000605,1,1500000US484530006051,Block Group 1,G5030,S,215268.0,0.0,+30.2968138,-097.7486050,3149.27753102,215266.278279,"Block Group 1, Census Tract 6.05, Travis County, Texas","Block Group 1, Census Tract 6.05, Travis County, Texas"
484530006061,Block Group 1; Census Tract 6.06; Travis County; Texas,"Block Group 1, Census Tract 6.06, Travis County, Texas",22.9,38619.0,ACS 2024,38619.0,,187.0,0.0,G48045300006061,48,453,000606,1,1500000US484530006061,Block Group 1,G5030,S,40630.0,0.0,+30.2943811,-097.7431800,879.217054697,40630.2991082,"Block Group 1, Census Tract 6.06, Travis County, Texas","Block Group 1, Census Tract 6.06, Travis County, Texas"
484530006071,Block Group 1; Census Tract 6.07; Travis County; Texas,"Block Group 1, Census Tract 6.07, Travis County, Texas",21.2,,,,,544.0,25.0,G48045300006071,48,453,000607,1,1500000US484530006071,Block Group 1,G5030,S,310044.0,0.0,+30.2858433,-097.7510816,3068.69762984,310044.686833,"Block Group 1, Census Tract 6.07, Travis County, Texas","Block Group 1, Census Tract 6.07, Travis County, Texas"
484530006081,Block Group 1; Census Tract 6.08; Travis County; Texas,"Block Group 1, Census Tract 6.08, Travis County, Texas",20.4,20509.0,ACS 2024,20509.0,,2796.0,39.0,G48045300006081,48,453,000608,1,1500000US484530006081,Block Group 1,G5030,S,89995.0,0.0,+30.2864722,-097.7432417,1206.0188053,89994.8083636,"Block Group 1, Census Tract 6.08, Travis County, Texas","Block Group 1, Census Tract 6.08, Travis County, Texas"
484530007001,Block Group 1; Census Tract 7; Travis County; Texas,"Block Group 1, Census Tract 7, Travis County, Texas",44.4,98706.0,ACS 2024,98706.0,70807.23317570025,115.0,144.0,G48045300007001,48,453,000700,1,1500000US484530007001,Block Group 1,G5030,S,1615143.0,0.0,+30.2777004,-097.7411232,5946.97477903,1615140.55235,"Block Group 1, Census Tract 7, Travis County, Texas","Block Group 1, Census Tract 7, Travis County, Texas"
484530008011,Block Group 1; Census Tract 8.01; Travis County; Texas,"Block Group 1, Census Tract 8.01, Travis County, Texas",39.8,102500.0,ACS 2024,102500.0,63734.85340123681,35.0,73.0,G48045300008011,48,453,000801,1,1500000US484530008011,Block Group 1,G5030,S,1297989.0,0.0,+30.2669322,-097.7014639,4637.73633353,1297990.3801,"Block Group 1, Census Tract 8.01, Travis County, Texas","Block Group 1, Census Tract 8.01, Travis County, Texas"
484530008021,Block Group 1; Census Tract 8.02; Travis County; Texas,"Block Group 1, Census Tract 8.02, Travis County, Texas",39.1,156083.0,ACS 2024,156083.0,120189.9654419789,79.0,20.0,G48045300008021,48,453,000802,1,1500000US484530008021,Block Group 1,G5030,S,501114.0,0.0,+30.2786949,-097.7058611,2989.80979918,501113.30951,"Block Group 1, Census Tract 8.02, Travis County, Texas","Block Group 1, Census Tract 8.02, Travis County, Texas"
484530008031,Block Group 1; Census Tract 8.03; Travis County; Texas,"Block Group 1, Census Tract 8.03, Travis County, Texas",32.7,82237.0,ACS 2024,82237.0,125443.9436158603,46.0,173.0,G48045300008031,48,453,000803,1,1500000US484530008031,Block Group 1,G5030,S,468134.0,0.0,+30.2782780,-097.7131038,2809.56672922,468136.805614,"Block Group 1, Census Tract 8.03, Travis County, Texas","Block Group 1, Census Tract 8.03, Travis County, Texas"
484530008041,Block Group 1; Census Tract 8.04; Travis County; Texas,"Block Group 1, Census Tract 8.04, Travis County, Texas",32.6,90777.0,ACS 2024,90777.0,52453.892324481625,7.0,91.0,G48045300008041,48,453,000804,1,1500000US484530008041,Block Group 1,G5030,S,385739.0,0.0,+30.2696968,-097.7174616,2902.73889699,385738.062115,"Block Group 1, Census Tract 8.04, Travis County, Texas","Block Group 1, Census Tract 8.04, Travis County, Texas"
484530009011,Block Group 1; Census Tract 9.01; Travis County; Texas,"Block Group 1, Census Tract 9.01, Travis County, Texas",34.1,134821.0,ACS 2024,134821.0,90394.92761004002,219.0,352.0,G48045300009011,48,453,000901,1,1500000US484530009011,Block Group 1,G5030,S,308259.0,0.0,+30.2639172,-097.7172216,2422.14615757,308258.510422,"Block Group 1, Census Tract 9.01, Travis County, Texas","Block Group 1, Census Tract 9.01, Travis County, Texas"
484530009021,Block Group 1; Census Tract 9.02; Travis County; Texas,"Block Group 1, Census Tract 9.02, Travis County, Texas",31.9,158286.0,ACS 2024,158286.0,75214.58712259003,5.0,0.0,G48045300009021,48,453,000902,1,1500000US484530009021,Block Group 1,G5030,S,694940.0,0.0,+30.2609284,-097.7067363,4268.14057452,694941.388429,"Block Group 1, Census Tract 9.02, Travis County, Texas","Block Group 1, Census Tract 9.02, Travis County, Texas"
484539800001,Block Group 1; Census Tract 9800; Travis County; Texas,"Block Group 1, Census Tract 9800, Travis County, Texas",,,,,,0.0,0.0,G48045309800001,48,453,980000,1,1500000US484539800001,Block Group 1,G5030,S,17319936.0,0.0,+30.1946633,-097.6666610,17779.7710284,17319937.5828,"Block Group 1, Census Tract 9800, Travis County, Texas","Block Group 1, Census Tract 9800, Travis County, Texas"
484530001012,Block Group 2; Census Tract 1.01; Travis County; Texas,"Block Group 2, Census Tract 1.01, Travis County, Texas",43.5,222893.0,ACS 2024,222893.0,207965.26591487814,56.0,0.0,G48045300001012,48,453,000101,2,1500000US484530001012,Block Group 2,G5030,S,1073247.0,0.0,+30.3289062,-097.7565380,5272.84272132,1073245.06729,"Block Group 2, Census Tract 1.01, Travis County, Texas","Block Group 2, Census Tract 1.01, Travis County, Texas"
484530001022,Block Group 2; Census Tract 1.02; Travis County; Texas,"Block Group 2, Census Tract 1.02, Travis County, Texas",56.4,236023.0,ACS 2024,236023.0,254600.7639141506,30.0,0.0,G48045300001022,48,453,000102,2,1500000US484530001022,Block Group 2,G5030,S,2659225.0,0.0,+30.3191841,-097.7637484,7081.79947873,2659228.28324,"Block Group 2, Census Tract 1.02, Travis County, Texas","Block Group 2, Census Tract 1.02, Travis County, Texas"
484530010002,Block Group 2; Census Tract 10; Travis County; Texas,"Block Group 2, Census Tract 10, Travis County, Texas",43.5,127788.0,ACS 2024,127788.0,118481.99308839577,0.0,0.0,G48045300010002,48,453,001000,2,1500000US484530010002,Block Group 2,G5030,S,234742.0,0.0,+30.2564141,-097.7280837,2087.87761704,234742.023592,"Block Group 2, Census Tract 10, Travis County, Texas","Block Group 2, Census Tract 10, Travis County, Texas"
484530011012,Block Group 2; Census Tract 11.01; Travis County; Texas,"Block Group 2, Census Tract 11.01, Travis County, Texas",37.1,130194.0,ACS 2024,130194.0,,12.0,12.0,G48045300011012,48,453,001101,2,1500000US484530011012,Block Group 2,G5030,S,621048.0,0.0,+30.2723402,-097.7466337,3269.57059509,621050.00355,"Block Group 2, Census Tract 11.01, Travis County, Texas","Block Group 2, Census Tract 11.01, Travis County, Texas"
484530011022,Block Group 2; Census Tract 11.02; Travis County; Texas,"Block Group 2, Census Tract 11.02, Travis County, Texas",31.6,220134.0,ACS 2024,220134.0,,0.0,0.0,G48045300011022,48,453,001102,2,1500000US484530011022,Block Group 2,G5030,S,142669.0,0.0,+30.2666090,-097.7450234,1784.59379242,142668.943255,"Block Group 2, Census Tract 11.02, Travis County, Texas","Block Group 2, Census Tract 11.02, Travis County, Texas"
484530011032,Block Group 2; Census Tract 11.03; Travis County; Texas,"Block Group 2, Census Tract 11.03, Travis County, Texas",50.0,161995.0,ACS 2024,161995.0,,21.0,0.0,G48045300011032,48,453,001103,2,1500000US484530011032,Block Group 2,G5030,S,444420.0,0.0,+30.2646001,-097.7396453,2710.80169743,444421.163367,"Block Group 2, Census Tract 11.03, Travis County, Texas","Block Group 2, Census Tract 11.03, Travis County, Texas"
484530012002,Block Group 2; Census Tract 12; Travis County; Texas,"Block Group 2, Census Tract 12, Travis County, Texas",55.6,147814.45507457256,ACS 2019 adjusted to 2024 dollars,,147814.45507457256,0.0,48.0,G48045300012002,48,453,001200,2,1500000US484530012002,Block Group 2,G5030,S,389047.0,0.0,+30.2760573,-097.7550409,3556.11582516,389048.547472,"Block Group 2, Census Tract 12, Travis County, Texas","Block Group 2, Census Tract 12, Travis County, Texas"
